Name,Class,IVs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRAHAM ,Dragon Tamer,12,Skarmory 1,Rhydon 1,Altaria 1,Nidoqueen 1,Nidoking 1,Steelix 1,Aerodactyl 1,Flygon 1,Aggron 1,Sceptile 1,Charizard 1,Lapras 1,Gyarados 1,Kingdra 1,Milotic 1,Arcanine 1,Salamence 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYLOR  ,Pokéfan (M),12,Misdreavus 1,Lanturn 1,Breloom 1,Xatu 1,Quagsire 1,Clefable 1,Raichu 1,Dewgong 1,Vileplume 1,Slowbro 1,Miltank 1,Altaria 1,Rapidash 1,Ninetales 1,Shuckle 1,Porygon2 1,Flygon 1,Lapras 1,Snorlax 1,Blissey 1,Milotic 1,Slaking 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAREN  ,Pokéfan (F),12,Misdreavus 1,Lanturn 1,Breloom 1,Xatu 1,Quagsire 1,Clefable 1,Raichu 1,Dewgong 1,Vileplume 1,Slowbro 1,Miltank 1,Altaria 1,Rapidash 1,Ninetales 1,Shuckle 1,Porygon2 1,Flygon 1,Lapras 1,Snorlax 1,Blissey 1,Milotic 1,Slaking 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORDELL,PKMN Breeder (M),12,Muk 1,Gengar 1,Ampharos 1,Scizor 1,Heracross 1,Ursaring 1,Houndoom 1,Donphan 1,Claydol 1,Wailord 1,Ninetales 1,Machamp 1,Shuckle 1,Steelix 1,Tentacruel 1,Aerodactyl 1,Porygon2 1,Gardevoir 1,Exeggutor 1,Starmie 1,Flygon 1,Venusaur 1,Vaporeon 1,Jolteon 1,Flareon 1,Meganium 1,Espeon 1,Umbreon 1,Blastoise 1,Feraligatr 1,Aggron 1,Blaziken 1,Walrein 1,Sceptile 1,Charizard 1,Typhlosion 1,Lapras 1,Crobat 1,Swampert 1,Gyarados 1,Snorlax 1,Kingdra 1,Blissey 1,Milotic 1,Arcanine 1,Salamence 1,Metagross 1,Slaking 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAZLYN ,PKMN Breeder (F),12,Dugtrio 1,Medicham 1,Misdreavus 1,Fearow 1,Granbull 1,Jynx 1,Dusclops 1,Dodrio 1,Mr. Mime 1,Lanturn 1,Breloom 1,Forretress 1,Whiscash 1,Xatu 1,Skarmory 1,Marowak 1,Quagsire 1,Clefable 1,Hariyama 1,Raichu 1,Dewgong 1,Manectric 1,Vileplume 1,Victreebel 1,Electrode 1,Exploud 1,Shiftry 1,Glalie 1,Ludicolo 1,Hypno 1,Golem 1,Rhydon 1,Alakazam 1,Weezing 1,Kangaskhan 1,Electabuzz 1,Tauros 1,Slowbro 1,Slowking 1,Miltank 1,Altaria 1,Nidoqueen 1,Nidoking 1,Magmar 1,Cradily 1,Armaldo 1,Golduck 1,Rapidash 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZACHERY,Youngster,15,Dugtrio 2,Medicham 2,Marowak 2,Quagsire 2,Misdreavus 2,Fearow 2,Granbull 2,Jynx 2,Dusclops 2,Dodrio 2,Mr. Mime 2,Lanturn 2,Breloom 2,Forretress 2,Skarmory 2,Whiscash 2,Xatu 2,Clefable 2,Hariyama 2,Raichu 2,Dewgong 2,Manectric 2,Vileplume 2,Victreebel 2,Electrode 2,Exploud 2,Shiftry 2,Glalie 2,Ludicolo 2,Hypno 2,Golem 2,Rhydon 2,Alakazam 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOHAN  ,Youngster,15,Medicham 2,Marowak 2,Quagsire 2,Misdreavus 2,Fearow 2,Granbull 2,Jynx 2,Dusclops 2,Dodrio 2,Mr. Mime 2,Lanturn 2,Breloom 2,Forretress 2,Skarmory 2,Whiscash 2,Xatu 2,Clefable 2,Hariyama 2,Raichu 2,Dewgong 2,Manectric 2,Vileplume 2,Victreebel 2,Electrode 2,Exploud 2,Shiftry 2,Glalie 2,Ludicolo 2,Hypno 2,Golem 2,Rhydon 2,Alakazam 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEA   ,Lass,15,Dugtrio 2,Medicham 2,Marowak 2,Quagsire 2,Misdreavus 2,Fearow 2,Granbull 2,Jynx 2,Dusclops 2,Dodrio 2,Mr. Mime 2,Lanturn 2,Breloom 2,Forretress 2,Skarmory 2,Whiscash 2,Xatu 2,Clefable 2,Hariyama 2,Raichu 2,Dewgong 2,Manectric 2,Vileplume 2,Victreebel 2,Electrode 2,Exploud 2,Shiftry 2,Glalie 2,Ludicolo 2,Hypno 2,Golem 2,Rhydon 2,Alakazam 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAILA  ,Lass,15,Dugtrio 2,Medicham 2,Marowak 2,Quagsire 2,Misdreavus 2,Fearow 2,Granbull 2,Jynx 2,Dusclops 2,Dodrio 2,Mr. Mime 2,Lanturn 2,Breloom 2,Forretress 2,Skarmory 2,Whiscash 2,Xatu 2,Clefable 2,Hariyama 2,Raichu 2,Dewgong 2,Manectric 2,Vileplume 2,Victreebel 2,Electrode 2,Exploud 2,Shiftry 2,Glalie 2,Ludicolo 2,Hypno 2,Golem 2,Rhydon 2,Alakazam 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISIAH  ,School Kid (M),15,Weezing 2,Kangaskhan 2,Electabuzz 2,Tauros 2,Slowbro 2,Slowking 2,Miltank 2,Altaria 2,Nidoqueen 2,Nidoking 2,Magmar 2,Cradily 2,Armaldo 2,Golduck 2,Rapidash 2,Muk 2,Gengar 2,Ampharos 2,Scizor 2,Heracross 2,Ursaring 2,Houndoom 2,Donphan 2,Claydol 2,Wailord 2,Ninetales 2,Machamp 2,Shuckle 2,Steelix 2,Tentacruel 2,Aerodactyl 2,Porygon2 2,Gardevoir 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GARRETT,School Kid (M),15,Weezing 2,Kangaskhan 2,Electabuzz 2,Tauros 2,Slowbro 2,Slowking 2,Miltank 2,Altaria 2,Nidoqueen 2,Nidoking 2,Magmar 2,Cradily 2,Armaldo 2,Golduck 2,Rapidash 2,Muk 2,Gengar 2,Ampharos 2,Scizor 2,Heracross 2,Ursaring 2,Houndoom 2,Donphan 2,Claydol 2,Wailord 2,Ninetales 2,Machamp 2,Shuckle 2,Steelix 2,Tentacruel 2,Aerodactyl 2,Porygon2 2,Gardevoir 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAYLIE ,School Kid (F),15,Weezing 2,Kangaskhan 2,Electabuzz 2,Tauros 2,Slowbro 2,Slowking 2,Miltank 2,Altaria 2,Nidoqueen 2,Nidoking 2,Magmar 2,Cradily 2,Armaldo 2,Golduck 2,Rapidash 2,Muk 2,Gengar 2,Ampharos 2,Scizor 2,Heracross 2,Ursaring 2,Houndoom 2,Donphan 2,Claydol 2,Wailord 2,Ninetales 2,Machamp 2,Shuckle 2,Steelix 2,Tentacruel 2,Aerodactyl 2,Porygon2 2,Gardevoir 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEGAN  ,School Kid (F),15,Weezing 2,Kangaskhan 2,Electabuzz 2,Tauros 2,Slowbro 2,Slowking 2,Miltank 2,Altaria 2,Nidoqueen 2,Nidoking 2,Magmar 2,Cradily 2,Armaldo 2,Golduck 2,Rapidash 2,Muk 2,Gengar 2,Ampharos 2,Scizor 2,Heracross 2,Ursaring 2,Houndoom 2,Donphan 2,Claydol 2,Wailord 2,Ninetales 2,Machamp 2,Shuckle 2,Steelix 2,Tentacruel 2,Aerodactyl 2,Porygon2 2,Gardevoir 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISSAC  ,Rich Boy,15,Exeggutor 2,Starmie 2,Flygon 2,Venusaur 2,Vaporeon 2,Jolteon 2,Flareon 2,Meganium 2,Espeon 2,Umbreon 2,Blastoise 2,Feraligatr 2,Aggron 2,Blaziken 2,Walrein 2,Sceptile 2,Charizard 2,Typhlosion 2,Lapras 2,Crobat 2,Swampert 2,Gyarados 2,Snorlax 2,Kingdra 2,Blissey 2,Milotic 2,Arcanine 2,Salamence 2,Metagross 2,Slaking 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUINTON,Rich Boy,15,Exeggutor 2,Starmie 2,Flygon 2,Venusaur 2,Vaporeon 2,Jolteon 2,Flareon 2,Meganium 2,Espeon 2,Umbreon 2,Blastoise 2,Feraligatr 2,Aggron 2,Blaziken 2,Walrein 2,Sceptile 2,Charizard 2,Typhlosion 2,Lapras 2,Crobat 2,Swampert 2,Gyarados 2,Snorlax 2,Kingdra 2,Blissey 2,Milotic 2,Arcanine 2,Salamence 2,Metagross 2,Slaking 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALMA  ,Lady,15,Exeggutor 2,Starmie 2,Flygon 2,Venusaur 2,Vaporeon 2,Jolteon 2,Flareon 2,Meganium 2,Espeon 2,Umbreon 2,Blastoise 2,Feraligatr 2,Aggron 2,Blaziken 2,Walrein 2,Sceptile 2,Charizard 2,Typhlosion 2,Lapras 2,Crobat 2,Swampert 2,Gyarados 2,Snorlax 2,Kingdra 2,Blissey 2,Milotic 2,Arcanine 2,Salamence 2,Metagross 2,Slaking 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANSLEY ,Lady,15,Exeggutor 2,Starmie 2,Flygon 2,Venusaur 2,Vaporeon 2,Jolteon 2,Flareon 2,Meganium 2,Espeon 2,Umbreon 2,Blastoise 2,Feraligatr 2,Aggron 2,Blaziken 2,Walrein 2,Sceptile 2,Charizard 2,Typhlosion 2,Lapras 2,Crobat 2,Swampert 2,Gyarados 2,Snorlax 2,Kingdra 2,Blissey 2,Milotic 2,Arcanine 2,Salamence 2,Metagross 2,Slaking 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLDEN ,Bug Catcher,15,Ninjask 2,Scyther 2,Pinsir 2,Forretress 1,Armaldo 1,Scizor 1,Heracross 1,Shuckle 1,Breloom 2,Forretress 2,Vileplume 2,Victreebel 2,Shiftry 2,Ludicolo 2,Cradily 2,Armaldo 2,Scizor 2,Heracross 2,Shuckle 2,Exeggutor 2,Venusaur 2,Meganium 2,Sceptile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUCA   ,Bug Catcher,15,Ninjask 2,Scyther 2,Pinsir 2,Forretress 1,Armaldo 1,Scizor 1,Heracross 1,Shuckle 1,Breloom 2,Forretress 2,Vileplume 2,Victreebel 2,Shiftry 2,Ludicolo 2,Cradily 2,Armaldo 2,Scizor 2,Heracross 2,Shuckle 2,Exeggutor 2,Venusaur 2,Meganium 2,Sceptile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAMISON,Ninja Boy,15,Parasect 2,Venomoth 2,Ninjask 2,Scyther 2,Pinsir 2,Medicham 2,Misdreavus 2,Jynx 2,Dusclops 2,Mr. Mime 2,Forretress 2,Xatu 2,Vileplume 2,Victreebel 2,Hypno 2,Alakazam 2,Weezing 2,Nidoqueen 2,Nidoking 2,Armaldo 2,Muk 2,Gengar 2,Scizor 2,Heracross 2,Claydol 2,Shuckle 2,Tentacruel 2,Gardevoir 2,Exeggutor 2,Venusaur 2,Espeon 2,Crobat 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUNNAR ,Ninja Boy,15,Parasect 2,Venomoth 2,Ninjask 2,Scyther 2,Pinsir 2,Medicham 2,Misdreavus 2,Jynx 2,Dusclops 2,Mr. Mime 2,Forretress 2,Xatu 2,Vileplume 2,Victreebel 2,Hypno 2,Alakazam 2,Weezing 2,Nidoqueen 2,Nidoking 2,Armaldo 2,Muk 2,Gengar 2,Scizor 2,Heracross 2,Claydol 2,Shuckle 2,Tentacruel 2,Gardevoir 2,Exeggutor 2,Venusaur 2,Espeon 2,Crobat 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRAIG  ,Tuber (M),15,Quagsire 2,Granbull 2,Jynx 2,Lanturn 2,Whiscash 2,Clefable 2,Dewgong 2,Exploud 2,Glalie 2,Ludicolo 2,Kangaskhan 2,Tauros 2,Slowbro 2,Slowking 2,Miltank 2,Golduck 2,Ursaring 2,Wailord 2,Tentacruel 2,Porygon2 2,Starmie 2,Vaporeon 2,Blastoise 2,Feraligatr 2,Walrein 2,Lapras 2,Swampert 2,Gyarados 2,Snorlax 2,Kingdra 2,Blissey 2,Milotic 2,Slaking 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIERCE ,Tuber (M),15,Quagsire 2,Granbull 2,Jynx 2,Lanturn 2,Whiscash 2,Clefable 2,Dewgong 2,Exploud 2,Glalie 2,Ludicolo 2,Kangaskhan 2,Tauros 2,Slowbro 2,Slowking 2,Miltank 2,Golduck 2,Ursaring 2,Wailord 2,Tentacruel 2,Porygon2 2,Starmie 2,Vaporeon 2,Blastoise 2,Feraligatr 2,Walrein 2,Lapras 2,Swampert 2,Gyarados 2,Snorlax 2,Kingdra 2,Blissey 2,Milotic 2,Slaking 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REGINA ,Tuber (F),15,Quagsire 2,Granbull 2,Jynx 2,Lanturn 2,Whiscash 2,Clefable 2,Dewgong 2,Exploud 2,Glalie 2,Ludicolo 2,Kangaskhan 2,Tauros 2,Slowbro 2,Slowking 2,Miltank 2,Golduck 2,Ursaring 2,Wailord 2,Tentacruel 2,Porygon2 2,Starmie 2,Vaporeon 2,Blastoise 2,Feraligatr 2,Walrein 2,Lapras 2,Swampert 2,Gyarados 2,Snorlax 2,Kingdra 2,Blissey 2,Milotic 2,Slaking 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALISON ,Tuber (F),15,Quagsire 2,Granbull 2,Jynx 2,Lanturn 2,Whiscash 2,Clefable 2,Dewgong 2,Exploud 2,Glalie 2,Ludicolo 2,Kangaskhan 2,Tauros 2,Slowbro 2,Slowking 2,Miltank 2,Golduck 2,Ursaring 2,Wailord 2,Tentacruel 2,Porygon2 2,Starmie 2,Vaporeon 2,Blastoise 2,Feraligatr 2,Walrein 2,Lapras 2,Swampert 2,Gyarados 2,Snorlax 2,Kingdra 2,Blissey 2,Milotic 2,Slaking 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HANK   ,Bug Maniac,18,Volbeat 2,Illumise 2,Parasect 2,Masquerain 2,Venomoth 2,Ninjask 2,Scyther 2,Pinsir 2,Forretress 1,Armaldo 1,Scizor 1,Heracross 1,Shuckle 1,Forretress 2,Armaldo 2,Scizor 2,Heracross 2,Shuckle 2,Forretress 3,Armaldo 3,Scizor 3,Heracross 3,Shuckle 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EARL   ,Bug Maniac,18,Volbeat 2,Illumise 2,Parasect 2,Masquerain 2,Venomoth 2,Ninjask 2,Scyther 2,Pinsir 2,Forretress 1,Armaldo 1,Scizor 1,Heracross 1,Shuckle 1,Forretress 2,Armaldo 2,Scizor 2,Heracross 2,Shuckle 2,Forretress 3,Armaldo 3,Scizor 3,Heracross 3,Shuckle 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAMIRO ,Fisherman,18,Qwilfish 2,Seaking 2,Sharpedo 2,Mantine 2,Crawdaunt 2,Kingler 2,Octillery 2,Huntail 2,Gorebyss 2,Relicanth 2,Lanturn 3,Whiscash 3,Wailord 3,Tentacruel 3,Starmie 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUNTER ,Fisherman,18,Qwilfish 2,Seaking 2,Sharpedo 2,Mantine 2,Crawdaunt 2,Kingler 2,Octillery 2,Huntail 2,Gorebyss 2,Relicanth 2,Lanturn 3,Whiscash 3,Wailord 3,Tentacruel 3,Starmie 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIDEN  ,Ruin Maniac,18,Dugtrio 3,Forretress 3,Whiscash 3,Skarmory 3,Marowak 3,Quagsire 3,Golem 3,Rhydon 3,Nidoqueen 3,Nidoking 3,Cradily 3,Armaldo 3,Scizor 3,Donphan 3,Claydol 3,Shuckle 3,Steelix 3,Aerodactyl 3,Flygon 3,Aggron 3,Swampert 3,Metagross 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAVIER ,Ruin Maniac,18,Dugtrio 3,Forretress 3,Whiscash 3,Skarmory 3,Marowak 3,Quagsire 3,Golem 3,Rhydon 3,Nidoqueen 3,Nidoking 3,Cradily 3,Armaldo 3,Scizor 3,Donphan 3,Claydol 3,Shuckle 3,Steelix 3,Aerodactyl 3,Flygon 3,Aggron 3,Swampert 3,Metagross 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLINTON,Collector,18,Dugtrio 3,Medicham 3,Misdreavus 3,Fearow 3,Granbull 3,Jynx 3,Dusclops 3,Dodrio 3,Mr. Mime 3,Lanturn 3,Breloom 3,Forretress 3,Whiscash 3,Xatu 3,Skarmory 3,Marowak 3,Quagsire 3,Clefable 3,Hariyama 3,Raichu 3,Dewgong 3,Manectric 3,Vileplume 3,Victreebel 3,Electrode 3,Exploud 3,Shiftry 3,Glalie 3,Ludicolo 3,Hypno 3,Golem 3,Rhydon 3,Alakazam 3,Weezing 3,Kangaskhan 3,Electabuzz 3,Tauros 3,Slowbro 3,Slowking 3,Miltank 3,Altaria 3,Nidoqueen 3,Nidoking 3,Magmar 3,Cradily 3,Armaldo 3,Golduck 3,Rapidash 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JESSE  ,Collector,18,Dugtrio 3,Medicham 3,Misdreavus 3,Fearow 3,Granbull 3,Jynx 3,Dusclops 3,Dodrio 3,Mr. Mime 3,Lanturn 3,Breloom 3,Forretress 3,Whiscash 3,Xatu 3,Skarmory 3,Marowak 3,Quagsire 3,Clefable 3,Hariyama 3,Raichu 3,Dewgong 3,Manectric 3,Vileplume 3,Victreebel 3,Electrode 3,Exploud 3,Shiftry 3,Glalie 3,Ludicolo 3,Hypno 3,Golem 3,Rhydon 3,Alakazam 3,Weezing 3,Kangaskhan 3,Electabuzz 3,Tauros 3,Slowbro 3,Slowking 3,Miltank 3,Altaria 3,Nidoqueen 3,Nidoking 3,Magmar 3,Cradily 3,Armaldo 3,Golduck 3,Rapidash 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EDUARDO,Guitarist,18,Sableye 2,Mightyena 2,Sneasel 2,Magneton 2,Absol 2,Lanturn 3,Raichu 3,Manectric 3,Electrode 3,Shiftry 3,Electabuzz 3,Ampharos 3,Houndoom 3,Jolteon 3,Umbreon 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAL    ,Guitarist,18,Sableye 2,Mightyena 2,Sneasel 2,Magneton 2,Absol 2,Lanturn 3,Raichu 3,Manectric 3,Electrode 3,Shiftry 3,Electabuzz 3,Ampharos 3,Houndoom 3,Jolteon 3,Umbreon 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAGE   ,Bird Keeper,18,Murkrow 2,Pelipper 2,Swellow 2,Noctowl 2,Pidgeot 2,Fearow 1,Dodrio 1,Xatu 1,Skarmory 1,Crobat 1,Fearow 2,Dodrio 2,Skarmory 2,Xatu 2,Crobat 2,Fearow 3,Dodrio 3,Xatu 3,Skarmory 3,Crobat 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARNOLD ,Bird Keeper,18,Murkrow 2,Pelipper 2,Swellow 2,Noctowl 2,Pidgeot 2,Fearow 1,Dodrio 1,Xatu 1,Skarmory 1,Crobat 1,Fearow 2,Dodrio 2,Skarmory 2,Xatu 2,Crobat 2,Fearow 3,Dodrio 3,Xatu 3,Skarmory 3,Crobat 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JARRETT,Sailor,18,Medicham 3,Lanturn 3,Whiscash 3,Quagsire 3,Hariyama 3,Dewgong 3,Ludicolo 3,Slowbro 3,Slowking 3,Golduck 3,Wailord 3,Machamp 3,Tentacruel 3,Starmie 3,Vaporeon 3,Blastoise 3,Feraligatr 3,Walrein 3,Lapras 3,Swampert 3,Gyarados 3,Kingdra 3,Milotic 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GARETT ,Sailor,18,Medicham 3,Lanturn 3,Whiscash 3,Quagsire 3,Hariyama 3,Dewgong 3,Ludicolo 3,Slowbro 3,Slowking 3,Golduck 3,Wailord 3,Machamp 3,Tentacruel 3,Starmie 3,Vaporeon 3,Blastoise 3,Feraligatr 3,Walrein 3,Lapras 3,Swampert 3,Gyarados 3,Kingdra 3,Milotic 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMANUEL,Hiker,18,Dugtrio 3,Medicham 3,Breloom 3,Marowak 3,Hariyama 3,Golem 3,Rhydon 3,Nidoqueen 3,Nidoking 3,Cradily 3,Armaldo 3,Heracross 3,Donphan 3,Claydol 3,Machamp 3,Shuckle 3,Steelix 3,Aerodactyl 3,Aggron 3,Blaziken 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUSTAVO,Hiker,18,Dugtrio 3,Medicham 3,Breloom 3,Marowak 3,Hariyama 3,Golem 3,Rhydon 3,Nidoqueen 3,Nidoking 3,Cradily 3,Armaldo 3,Heracross 3,Donphan 3,Claydol 3,Machamp 3,Shuckle 3,Steelix 3,Aerodactyl 3,Aggron 3,Blaziken 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAMERON,Kindler,18,Granbull 3,Clefable 3,Exploud 3,Kangaskhan 3,Tauros 3,Miltank 3,Magmar 3,Rapidash 3,Ursaring 3,Houndoom 3,Ninetales 3,Flareon 3,Blaziken 3,Charizard 3,Typhlosion 3,Snorlax 3,Blissey 3,Arcanine 3,Slaking 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALFREDO,Kindler,18,Granbull 3,Clefable 3,Exploud 3,Kangaskhan 3,Tauros 3,Miltank 3,Magmar 3,Rapidash 3,Ursaring 3,Houndoom 3,Ninetales 3,Flareon 3,Blaziken 3,Charizard 3,Typhlosion 3,Snorlax 3,Blissey 3,Arcanine 3,Slaking 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUBEN  ,Gentleman,18,Muk 3,Gengar 3,Ampharos 3,Scizor 3,Heracross 3,Ursaring 3,Houndoom 3,Donphan 3,Claydol 3,Wailord 3,Ninetales 3,Machamp 3,Shuckle 3,Steelix 3,Tentacruel 3,Aerodactyl 3,Porygon2 3,Gardevoir 3,Exeggutor 3,Starmie 3,Flygon 3,Venusaur 3,Vaporeon 3,Jolteon 3,Flareon 3,Meganium 3,Espeon 3,Umbreon 3,Blastoise 3,Feraligatr 3,Aggron 3,Blaziken 3,Walrein 3,Sceptile 3,Charizard 3,Typhlosion 3,Lapras 3,Crobat 3,Swampert 3,Gyarados 3,Snorlax 3,Kingdra 3,Blissey 3,Milotic 3,Arcanine 3,Salamence 3,Metagross 3,Slaking 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAMAR  ,Gentleman,18,Muk 3,Gengar 3,Ampharos 3,Scizor 3,Heracross 3,Ursaring 3,Houndoom 3,Donphan 3,Claydol 3,Wailord 3,Ninetales 3,Machamp 3,Shuckle 3,Steelix 3,Tentacruel 3,Aerodactyl 3,Porygon2 3,Gardevoir 3,Exeggutor 3,Starmie 3,Flygon 3,Venusaur 3,Vaporeon 3,Jolteon 3,Flareon 3,Meganium 3,Espeon 3,Umbreon 3,Blastoise 3,Feraligatr 3,Aggron 3,Blaziken 3,Walrein 3,Sceptile 3,Charizard 3,Typhlosion 3,Lapras 3,Crobat 3,Swampert 3,Gyarados 3,Snorlax 3,Kingdra 3,Blissey 3,Milotic 3,Arcanine 3,Salamence 3,Metagross 3,Slaking 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
